modelId,type,inst,name,stateCode,stateLabel
belimo-damper-actuator-modbus,MB,3,Actuator Type,5,6way EPIV
belimo-damper-actuator-modbus,MB,99,Bus Termination Indicates if bus termination (120 Ω) is enabled Bus termination can be set with the configuration tools,0,inactive
belimo-damper-actuator-modbus,MB,99,Bus Termination Indicates if bus termination (120 Ω) is enabled Bus termination can be set with the configuration tools,1,active Default: inactive(0)
belimo-damper-actuator-modbus,MB,104,"Malfunction and Service Information Value is bit-coded. More than one bit can be set to 1 All bits not montioned in the enumeration are not used for this actuator range Mechanical travel increased: The actuator has been moved outside the adapted working range Actuator cannot move: Mechanical overload e.g. blocked actuator, etc. Internal activity: Actuator performs a test run, adaption, etc. Gear disengaged: The gear disengaged button is pressed Bus Watchdog triggered: Timeout for the Bus Watchdog expired",1,Mech travel increased Bit
belimo-damper-actuator-modbus,MB,104,"Malfunction and Service Information Value is bit-coded. More than one bit can be set to 1 All bits not montioned in the enumeration are not used for this actuator range Mechanical travel increased: The actuator has been moved outside the adapted working range Actuator cannot move: Mechanical overload e.g. blocked actuator, etc. Internal activity: Actuator performs a test run, adaption, etc. Gear disengaged: The gear disengaged button is pressed Bus Watchdog triggered: Timeout for the Bus Watchdog expired",2,Actuator cannot move Bit
belimo-damper-actuator-modbus,MB,104,"Malfunction and Service Information Value is bit-coded. More than one bit can be set to 1 All bits not montioned in the enumeration are not used for this actuator range Mechanical travel increased: The actuator has been moved outside the adapted working range Actuator cannot move: Mechanical overload e.g. blocked actuator, etc. Internal activity: Actuator performs a test run, adaption, etc. Gear disengaged: The gear disengaged button is pressed Bus Watchdog triggered: Timeout for the Bus Watchdog expired",8,Internal activity Bit
belimo-damper-actuator-modbus,MB,104,"Malfunction and Service Information Value is bit-coded. More than one bit can be set to 1 All bits not montioned in the enumeration are not used for this actuator range Mechanical travel increased: The actuator has been moved outside the adapted working range Actuator cannot move: Mechanical overload e.g. blocked actuator, etc. Internal activity: Actuator performs a test run, adaption, etc. Gear disengaged: The gear disengaged button is pressed Bus Watchdog triggered: Timeout for the Bus Watchdog expired",9,Gear disengaged Bit
belimo-damper-actuator-modbus,MB,104,"Malfunction and Service Information Value is bit-coded. More than one bit can be set to 1 All bits not montioned in the enumeration are not used for this actuator range Mechanical travel increased: The actuator has been moved outside the adapted working range Actuator cannot move: Mechanical overload e.g. blocked actuator, etc. Internal activity: Actuator performs a test run, adaption, etc. Gear disengaged: The gear disengaged button is pressed Bus Watchdog triggered: Timeout for the Bus Watchdog expired",10,Bus Watchdog triggered
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,0,None
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,1,Active
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,2,Passive 1K _
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,3,Passive 20K _
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,4,Switch
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,5,PT1000 C _
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,6,NI1000 C _
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,7,NTC10K C _
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,8,PT1000 F _
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,9,NI1000 F _
belimo-damper-actuator-modbus,MB,107,Sensor 1 Type,10,NTC10K F _
belimo-damper-actuator-modbus,MB,108,"Bus Fail Position Modbus communication is not monitored as standard. In the event of a breakdown in communication, the actuator retains the current setpoint The bus implementation tracks the Modbus communication. If neither the Setpoint (Register No. 1) nor the Override Control (Register No. 2) is renewed before the Timeout for Bus Watchdog (Register No. 110) expires, the actuator controls to the Bus Fail Position Triggered bus watchdog is indicated in the Malfunction and Service Information (Register No. 105)",0,None / Last setpoint
belimo-damper-actuator-modbus,MB,108,"Bus Fail Position Modbus communication is not monitored as standard. In the event of a breakdown in communication, the actuator retains the current setpoint The bus implementation tracks the Modbus communication. If neither the Setpoint (Register No. 1) nor the Override Control (Register No. 2) is renewed before the Timeout for Bus Watchdog (Register No. 110) expires, the actuator controls to the Bus Fail Position Triggered bus watchdog is indicated in the Malfunction and Service Information (Register No. 105)",1,Fast close
belimo-damper-actuator-modbus,MB,108,"Bus Fail Position Modbus communication is not monitored as standard. In the event of a breakdown in communication, the actuator retains the current setpoint The bus implementation tracks the Modbus communication. If neither the Setpoint (Register No. 1) nor the Override Control (Register No. 2) is renewed before the Timeout for Bus Watchdog (Register No. 110) expires, the actuator controls to the Bus Fail Position Triggered bus watchdog is indicated in the Malfunction and Service Information (Register No. 105)",2,Fast open
belimo-damper-actuator-modbus,MB,108,"Bus Fail Position Modbus communication is not monitored as standard. In the event of a breakdown in communication, the actuator retains the current setpoint The bus implementation tracks the Modbus communication. If neither the Setpoint (Register No. 1) nor the Override Control (Register No. 2) is renewed before the Timeout for Bus Watchdog (Register No. 110) expires, the actuator controls to the Bus Fail Position Triggered bus watchdog is indicated in the Malfunction and Service Information (Register No. 105)",3,Mid position (parameterized) Default: None(0)
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,0,None
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,1,Active
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,2,Passive 1K _
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,3,Passive 20K _
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,4,Switch
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,5,PT1000 C _
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,6,NI1000 C _
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,7,NTC10K C _
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,8,PT1000 F _
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,9,NI1000 F _
belimo-damper-actuator-modbus,MB,114,Sensor 2 Type,10,NTC10K F _
belimo-damper-actuator-modbus,MB,118,Setpoint Source Analog: Setpoint from analog signal 0...10 V on wire 3 Bus: Setpoint from Modbus (Register 1),0,Analog
belimo-damper-actuator-modbus,MB,118,Setpoint Source Analog: Setpoint from analog signal 0...10 V on wire 3 Bus: Setpoint from Modbus (Register 1),1,Bus Default: Bus(1)
belimo-energy-valve-dn-15-50-version-4-bacnet,AV,20,Sens1Temp _ UnitSel,1,None or Sens1Type MV[220] is not
belimo-energy-valve-dn-15-50-version-4-bacnet,AV,20,Sens1Temp _ UnitSel,3,Passive then Out Of Service is TRUE _ _
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,0,None
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,1,Open Valve
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,2,Close Valve
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,3,Minimum Flow
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,4,-
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,5,Maximum Flow
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,6,Nominal Flow
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,7,-
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,8,-
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,9,-
belimo-energy-valve-dn-15-50-version-4-modbus,MB,1,Override control Overrides setpoint with defined values.,10,Motor Stop Default: 0
belimo-energy-valve-dn-15-50-version-4-modbus,MB,2,Command,0,None
belimo-energy-valve-dn-15-50-version-4-modbus,MB,2,Command,1,-
belimo-energy-valve-dn-15-50-version-4-modbus,MB,2,Command,2,Sync Default: 0
belimo-energy-valve-dn-15-50-version-4-modbus,MB,3,Actuator type,0,Device not connected
belimo-energy-valve-dn-15-50-version-4-modbus,MB,3,Actuator type,1,Air/Water
belimo-energy-valve-dn-15-50-version-4-modbus,MB,3,Actuator type,2,VAV / EPIV
belimo-energy-valve-dn-15-50-version-4-modbus,MB,3,Actuator type,3,Fire
belimo-energy-valve-dn-15-50-version-4-modbus,MB,3,Actuator type,4,Energy Valve / Flow Meter
belimo-energy-valve-dn-15-50-version-4-modbus,MB,3,Actuator type,5,6-way EPIV
belimo-energy-valve-dn-15-50-version-4-modbus,MB,99,Bus Termination Indicates if bus termination (120 Ω) is enabled. Bus termination can be set with configuration tools.,0,disabled
belimo-energy-valve-dn-15-50-version-4-modbus,MB,99,Bus Termination Indicates if bus termination (120 Ω) is enabled. Bus termination can be set with configuration tools.,1,enabled Default: 0
belimo-energy-valve-dn-15-50-version-4-modbus,MB,104,"Malfunction and Service Information No communication to actuator: Communication with actuator not possible. Gear disengagement: Gear disengaged button is pressed. Actuator cannot move: Mechanical overload due to blocked valve, etc. (only available for EV..R+KBAC) Reverse flow: Reverse flow is detected. Flow setpoint not reached: Setpoint cannot be reached within 15 min during flow control. Actual flow exceeds nominal flow: Actual flow exceeds the designed nominal flow. Flow measurement error: Air in the system, error occurred during flow measurement. External temperature sensor not OK: No connection to the external temperature sensor Integrated temperature sensor not OK: Error with embedded temperature sensor. Communication to sensor interrupted: Internal communication to flow sensor interrupted. Freeze warning: Measured temperature & glycol concentration indicate that grease ice can build up. Glycol detected: Glycol was detected in a MID application. Power setpoint not reached: Setpoint cannot be reached within 15 min during power control.",0,No communication to actuator
belimo-energy-valve-dn-15-50-version-4-modbus,MB,104,"Malfunction and Service Information No communication to actuator: Communication with actuator not possible. Gear disengagement: Gear disengaged button is pressed. Actuator cannot move: Mechanical overload due to blocked valve, etc. (only available for EV..R+KBAC) Reverse flow: Reverse flow is detected. Flow setpoint not reached: Setpoint cannot be reached within 15 min during flow control. Actual flow exceeds nominal flow: Actual flow exceeds the designed nominal flow. Flow measurement error: Air in the system, error occurred during flow measurement. External temperature sensor not OK: No connection to the external temperature sensor Integrated temperature sensor not OK: Error with embedded temperature sensor. Communication to sensor interrupted: Internal communication to flow sensor interrupted. Freeze warning: Measured temperature & glycol concentration indicate that grease ice can build up. Glycol detected: Glycol was detected in a MID application. Power setpoint not reached: Setpoint cannot be reached within 15 min during power control.",1,Gear disengaged
